Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Red Wing Lake Golf Course,,Virginia Beach,,Municipal,https://www.redwinglakegolf.com/,teeitup,https://virginia-beach-golf-management.book.teeitup.com/?course=10137,yes,high,"City of Virginia Beach course run by Virginia Beach Golf Management; shared TeeItUp portal (link taken from golfvb.com/teetimes) covers Red Wing Lake, Kempsville Greens and Ocean View; portal loads (JS tee-sheet app). | Region: Hampton Roads | Phone: (757) 437-2037 | Shared VBGM tenant; pinned to own facility id (probe 2026-07-28) - source URL carried all three ids, which would cross-publish."
Signature at West Neck,,Virginia Beach,,Closed,,,,no,,CLOSED - Arnold Palmer course shut down; in March 2026 Virginia Beach approved redevelopment of the site with housing plus a future new 9-hole course (not yet built). | Region: Hampton Roads
Stumpy Lake Golf Course,,Virginia Beach,,Public,https://www.stumpylakegolf.com/,teeitup,https://stumpy-lake-golf-course.book.teeitup.golf/,yes,medium,"City-owned (City of Norfolk property in Virginia Beach), privately operated. Homepage states booking is via TeeItUp at the /tee-times page, but that page returns 403 to automated fetches so the tee sheet could not be confirmed. | Region: Hampton Roads | Phone: (757) 467-6119 | Site widget embeds stumpy-lake-golf-course.book.teeitup.golf; alias verified at kenna (facility 10305, 2026-07-28)."
Virginia Beach National Golf Club,,Virginia Beach,,Public,https://www.vbnational.com/,foreup,https://foreupsoftware.com/index.php/booking/22179/10135#teetimes,yes,high,"Former TPC of Virginia Beach. Site has a Book Tee Times page but vbnational.com blocks automated fetches (robots/403), so the underlying booking engine could not be confirmed; Chronogolf marketplace shows no online booking there. | Region: Hampton Roads | Phone: (757) 563-9440 | RESOLVED 2026-07-28: vbnational.com/bookteetimes links straight to ForeUp course 22179 schedule 10135. Verified serving before tagging: 16 slots on +1 and 34 on +5, course_name ""Virginia Beach National Golf Club"". Both ids are in the URL so extract_ids handles it with no pin."
Ford's Colony Country Club - Blackheath Course,Ford's Colony Country Club (Blackheath Course),Williamsburg,,Semi-Private,https://www.fordscolonycc.com/,teeitup,https://ford-s-colony-country-club-blackheath.book.teeitup.com/,yes,high,"54 holes (Marsh Hawk, Blackheath, Blue Heron). Semi-private per club site. Tee-times page fetched and confirmed - links to three per-course TeeItUp engines (e.g. marsh-hawk-public.book.teeitup.com). | Region: Hampton Roads | Phone: (757) 258-4130 | Split 2026-07-28: three separate TeeItUp tenants, one per course, linked from fordscolonycc.com/tee-times. Blackheath alias = host (facility 19209)."
Ford's Colony Country Club - Blue Heron Course,Ford's Colony Country Club (Blue Heron Course),Williamsburg,,Semi-Private,https://www.fordscolonycc.com/,teeitup,https://fords-colony-country-club-blue-heron.book.teeitup.com/,yes,high,"54 holes (Marsh Hawk, Blackheath, Blue Heron). Semi-private per club site. Tee-times page fetched and confirmed - links to three per-course TeeItUp engines (e.g. marsh-hawk-public.book.teeitup.com). | Region: Hampton Roads | Phone: (757) 258-4130 | Split 2026-07-28. Booking host is NOT the alias: the page own /alias/ call names fords-colony (facility 5491); pinned in EXTRA_IDS."
Ford's Colony Country Club - Marsh Hawk Course,Ford's Colony Country Club (Marsh Hawk Course),Williamsburg,,Semi-Private,https://www.fordscolonycc.com/,teeitup,https://marsh-hawk-public.book.teeitup.com/,yes,high,"54 holes (Marsh Hawk, Blackheath, Blue Heron). Semi-private per club site. Tee-times page fetched and confirmed - links to three per-course TeeItUp engines (e.g. marsh-hawk-public.book.teeitup.com). | Region: Hampton Roads | Phone: (757) 258-4130 | Split 2026-07-28. Booking host is NOT the alias: the page own /alias/ call names ford-s-colony-country-club-marsh-hawk (facility 20416); pinned in EXTRA_IDS."
Golden Horseshoe Golf Club,,Williamsburg,,Resort,https://www.colonialwilliamsburg.org/stay-play/recreation-wellness/golden-horseshoe-golf-club/,ezlinks,https://goldenhorseshoe.ezlinksgolf.com/index.html#/search,yes,medium,"Colonial Williamsburg resort: Gold (RTJ Sr.), Green (Rees Jones) and The Shoe 9-hole par-3. Booking URL taken from colonialwilliamsburg.org official page, but the EZLinks site returned 403 to automated fetches so the tee sheet could not be confirmed. | Region: Hampton Roads | Phone: (757) 220-7472"
Kingsmill Resort,,Williamsburg,,Resort,https://kingsmill.com/golf/,,https://kingsmill.com/request-tee-time/,no,high,"River (Pete Dye), Plantation (Palmer/Seay) and Woods (members-only) courses. Tee time request form fetched and confirmed - play requires being a member or Kingsmill resort guest; no open-public real-time tee sheet. | Region: Hampton Roads | Phone: (757) 258-1623 | 2026-07-28: NOT publicly bookable. kingsmill.com/request-tee-time is a request form that states ""Must be a Member or a Kingsmill guest to play"" and requires a Confirmation or Member Number. Retagged so the directory says call rather than implying an open tee sheet."
Kiskiack Golf Club,,Williamsburg,,Semi-Private,https://www.kiskiackgc.com/,clubcaddie,https://apimanager-cc28.clubcaddie.com/webapi/view/gifdabab,yes,high,"Booking page fetched and confirmed - embeds Club Caddie widget (apimanager-cc28.clubcaddie.com). | Region: Hampton Roads | Phone: (757) 566-2200 | Direct Club Caddie iframe URL captured from the course site (clubid 103486, 2026-07-28)."
Two Rivers Country Club (Governor's Land),,Williamsburg,,Private,https://www.governorsland.com/,,,private,,Private club - members only. Tom Fazio course in The Governor's Land at Two Rivers community (James City County). | Region: Hampton Roads | Phone: (757) 258-4610
Williamsburg Golf Club,,Williamsburg,,Private,https://williamsburgclub.com/,,,private,,Private club - members only (1801 Merrimac Trail; affiliated with Elizabeth Manor G&CC). Listed as Private in the VSGA member club directory. | Region: Hampton Roads | Phone: (757) 221-0573
Williamsburg National Golf Club,,Williamsburg,,Public,https://wngc.com/,clubprophet,https://williamsburgnatgc.cps.golf/onlineresweb/search-teetime,yes,high,"36 holes: Jamestown (Nicklaus Design) and Yorktown (Tom Clark) courses. CPS online reservation tenant (williamsburgnatgc.cps.golf) fetched and loads the Club Prophet booking app. | Region: Hampton Roads | Phone: (757) 258-9642 | CPS websiteId ffa2bdfb-f752-4d47-b541-08d87f6a4174, courses 1 The Jamestown + 2 The Yorktown, captured 2026-07-28; pinned in build_registry EXTRA_IDS."
Deer Cove Golf Club (Cheatham Annex),,"Williamsburg (Cheatham Annex, York County)",,Semi-Private,https://www.navylifema.com/programs/64ff3eb6-b29c-48a1-8dca-614e8e5b4eb8,,,no,,"9-hole military course at Naval Weapons Station Yorktown's Cheatham Annex (CAX). No tee times - walk-on play; military ID required, civilians can apply for an annual golf-only gate pass (caxmwrmembership@us.navy.mil). Confirmed via Navy MWR Mid-Atlantic site. | Region: Hampton Roads | Phone: (757) 887-6539"
Colonial Heritage Golf Club,,Williamsburg (Lightfoot),,Semi-Private,https://www.colonialheritageclub.com/,teeitup,https://colonial-heritage-golf-club.book.teeitup.com/,yes,high,Arthur Hills course in the Colonial Heritage 55+ community; public tee times bookable. Booking link taken from colonialheritageclub.com; TeeItUp tenant page loads. | Region: Hampton Roads | Phone: (757) 645-2000
Quinton Oaks Golf Course,,Callao,,Semi-Private,https://www.quintonoaks.com/,foreup,https://foreupsoftware.com/index.php/booking/19065/867#teetimes,yes,medium,"18-hole semi-private course in Northumberland County. Booking URL taken directly from official quintonoaks.com 'book tee time' link, but foreupsoftware.com blocks automated fetching (robots.txt + proxy 403), so the tee sheet could not be loaded to confirm. | Region: Eastern Shore & Chesapeake Bay | Phone: (804) 529-5367"
Village Green Golf Course,,Callao,,Closed,,,,no,,"CLOSED — 9-hole par-36 public course (opened 1986). Appears defunct/closed: only stale GolfNow directory data remains, GolfLink now counts just one course in Callao (Quinton Oaks), and no phone, website or booking channel could be found. Included for completeness; treat as likely closed. | Region: Eastern Shore & Chesapeake Bay"
Bay Creek Resort & Club,,Cape Charles,,Private,https://baycreeklife.com/,,,private,,"27 holes (Arnold Palmer Signature Course + Nicklaus Signature nine), Troon-managed. Formerly public resort; VSGA and Troon now list it as Private — play limited to members, community residents and stay-and-play/preview guests. Legacy GolfNow facility listing exists but is not the current booking path. | Region: Eastern Shore & Chesapeake Bay | Phone: (844) 620-2900"
Captain's Cove Golf & Yacht Club,,Greenbackville,,Semi-Private,https://www.captscovegyc.com/golf,,,no,,9-hole Lester George design inside the Captain's Cove POA community; public play welcome. Official golf page says to book by phone or email (proshop@captscove.com) — no online tee sheet found. | Region: Eastern Shore & Chesapeake Bay | Phone: (757) 824-3465
Piankatank River Golf Club,,Hartfield,,Semi-Private,https://www.prgcgolf.com/,teeitup,https://piankatank-river-golf-club.book.teeitup.com/,yes,high,18-hole semi-private course in Middlesex County. Public booking URL taken from official prgcgolf.com; fetched the course-specific TeeItUp subdomain and it loads the Tee Times app (content is JS-rendered). Separate member portal: piankatank-member.book.teeitup.com. | Region: Eastern Shore & Chesapeake Bay | Phone: (804) 776-6516
Golden Eagle Golf Club (The Tides Inn),,Irvington,,Resort,https://tidesinn.com/irvington-va-hotel-experiences/golf/,foreup,https://foreupsoftware.com/index.php/booking/22684/11626#teetimes,yes,medium,"18-hole George Cobb resort course of The Tides Inn; VSGA lists as Resort. Closed Oct 2018, later reopened under the Tides Inn and is active (reviews through June 2026). Booking URL taken directly from tidesinn.com golf page, but foreupsoftware.com blocks automated fetching (robots.txt + proxy 403), so the tee sheet could not be loaded to confirm. | Region: Eastern Shore & Chesapeake Bay | Phone: (804) 438-4460"
King Carter Golf Club,,Irvington,,Closed,https://kingcartergolfclub.com/,,,no,,"CLOSED — 18-hole daily-fee course closed in 2018; property sold (new owner planned IT offices, per Rappahannock Record). Yelp/foretee list it as permanently closed. A kingcartergolfclub.com site still exists but is a revived/SEO placeholder, not an operating course. | Region: Eastern Shore & Chesapeake Bay"
Indian Creek Yacht & Country Club,,Kilmarnock,,Private,https://www.icycc.com/,,,private,,Private club — members only. 18-hole private yacht and country club on Indian Creek/Chesapeake Bay; hosts AJGA events. | Region: Eastern Shore & Chesapeake Bay | Phone: (804) 435-1340
Queenfield Golf Club,,Manquin,,Public,https://queenfieldgolf.com/,teesnap,https://queenfieldgc.teesnap.net/,yes,high,18-hole public course in King William County. First candidate URL (queenfield.teesnap.net) was dead; correct Teesnap URL from official queenfieldgolf.com was fetched and confirmed to load the Queenfield Golf Club booking site. At time of check the tee sheet displayed 'Tee times are currently unavailable due to maintenance' — verify by phone if booking. | Region: Eastern Shore & Chesapeake Bay | Phone: (804) 769-8838
Eastern Shore Yacht & Country Club,,Melfa,,Semi-Private,https://esycc.com/,chronogolf,https://www.chronogolf.com/club/eastern-shore-yacht-country-club,yes,high,18-hole semi-private club (VSGA member) near Onancock. Club uses Lightspeed/Chronogolf (member portal members.chronogolf.com); fetched the Chronogolf club page and confirmed it loads ESYCC with online booking capability. | Region: Eastern Shore & Chesapeake Bay | Phone: (757) 787-1525
Miller's Glen Golf Course (Bushfield Country Club),,Mount Holly,,Closed,,,,no,,"CLOSED — 9-hole Ed Ault course (1962) at historic Bushfield Plantation in Westmoreland County, later renamed Miller's Glen. GolfPass marks it closed for business; no operating contact info remains. | Region: Eastern Shore & Chesapeake Bay"
Hobbs Hole Golf Course,,Tappahannock,,Semi-Private,https://www.hobbshole.com/,golfnow,https://www.golfnow.com/tee-times/facility/2425-hobbs-hole-golf-course/search,yes,high,"18-hole semi-private course in Essex County. Fetched the GolfNow facility page and confirmed it is titled 'Book tee times at Hobbs Hole Golf Course in Tappahannock, VA' (tee sheet itself is JS-rendered). The course's own hobbshole.com 'Book A Tee Time' pages return 403 to automated fetches, so its internal engine could not be inspected; GolfNow/TeeOff is its established online channel (459 GolfNow reviews). Chronogolf listing shows no online booking there. | Region: Eastern Shore & Chesapeake Bay | Phone: (804) 443-4500"
Woodside Country Club,,Tappahannock,,Public,,,,no,,9-hole par-36 public course (1954) on Route 17 N. No website or online booking exists; phone is the only booking channel. Directory data is stale (GolfPass shows open but zero reviews; profile last updated 2012) — current operating status could not be fully confirmed. | Region: Eastern Shore & Chesapeake Bay | Phone: (804) 443-4060
Tartan Golf Club,,Weems,,Closed,,,,no,,CLOSED — historic 1958 Sir Guy Campbell/George Cobb course (formerly The Tides Lodge/Tides Inn Tartan course). GolfPass and foretee both mark it closed for business (closure circa early 2020s); no operating website or tee sheet exists. | Region: Eastern Shore & Chesapeake Bay
The Country Club of West Point,,West Point,,Private,,,,private,,"Private club — members only. 9-hole club in King William County (4200 Southern Ave); listed by VSGA as Private, 9 holes. No website found. | Region: Eastern Shore & Chesapeake Bay | Phone: (804) 843-3168"
Bryce Resort Golf Course,,Basye,,Resort,https://bryceresort.com,ezlinks,https://bryceresort.ezlinksgolf.com,yes,medium,"18-hole resort course. Booking link ('Reserve a Tee Time') taken from official bryceresort.com golf page, but the EZLinks page returned HTTP 403 to automated fetch (bot-blocked) so the tee sheet could not be confirmed. | Region: Shenandoah Valley | Phone: (540) 856-2124"
Par 3 Golf at Sandy Bottom Park,,Bridgewater,,Municipal,https://bridgewater.town/parks/sandy_bottom_park.php,,,no,,9-hole par-3 course (built 1994) operated by the Town of Bridgewater in Sandy Bottom Park; seasonal (approx. April-October). Walk-on play; no tee-time engine. Phone is the town office. | Region: Shenandoah Valley | Phone: (540) 908-4212
The Vista Links,,Buena Vista,,Municipal,https://www.thevistalinks.com,,,unknown,low,18-hole city-owned public course. Website says 'Book your tee time online or call' but the booking URL could not be extracted (JS site; sitemap 404; Chronogolf listing shows no online booking; search budget exhausted before engine identified). | Region: Shenandoah Valley | Phone: (540) 261-4653
Alleghany Country Club,,Clifton Forge,,Closed,,,,no,,CLOSED — Reported permanently closed: Yelp marks the club closed and it is absent from the VSGA directory; closure could not be independently confirmed (no working website). Was a 9-hole private club in the Low Moor/Clifton Forge area. | Region: Shenandoah Valley
Cliftondale Country Club,,Clifton Forge,,Semi-Private,,,,no,,9-hole semi-private course opened 1922 (2707 Longdale Furnace Rd). No website or online booking found; phone only. | Region: Shenandoah Valley | Phone: (540) 862-2081
Cliff View Golf Club,,Covington,,Semi-Private,https://www.visitcliffview.com,,,no,,"18 holes along the Jackson River at 410 Friels Dr, with inn and brewhouse on site; offers memberships and public play. No online booking on its website and Chronogolf listing shows no online booking. | Region: Shenandoah Valley | Phone: (540) 962-2200"
Ashley Plantation Golf Club,,Daleville,,Semi-Private,https://www.ashleyplantation.com,chronogolf,https://www.chronogolf.com/club/ashley-plantation-golf-club,yes,high,18-hole semi-private club in Botetourt County (919 Greenfield St). 'Book a Tee Time' on the official site goes to Chronogolf; Chronogolf club page fetched with active online booking confirmed. | Region: Shenandoah Valley | Phone: (540) 600-4653
Blue Ridge Shadows Golf Club,,Front Royal,,Public,https://www.blueridgeshadows.com,teeitup,https://blue-ridge-shadows-golf-club.book.teeitup.golf/,yes,high,"18-hole public resort-style course adjacent to Holiday Inn Blue Ridge Shadows. Booking link taken from official site; TeeItUp page loads (JavaScript app, title 'Tee Times', course-specific slug). | Region: Shenandoah Valley | Phone: (540) 631-9661"
Bowling Green Country Club (North & South),,Front Royal,,Closed,,,,no,,CLOSED — Reported permanently closed: Yelp marks the club closed and it has been delisted from GolfPass/GolfNow Front Royal directories. Formerly operated North and South 18-hole courses on Bowling Green Rd. Exact closure year not confirmed. | Region: Shenandoah Valley
Front Royal Golf Club,,Front Royal,,Closed,,,,no,,"Permanently closed. 82-year-old county-owned 9-hole course shut down July 1, 2020 when the Warren County Board of Supervisors rejected a lease proposal (Northern Virginia Daily). | Region: Shenandoah Valley"
Shenandoah Valley Golf Club,,Front Royal,,Semi-Private,https://www.shenandoahvalleygolfclub.com,teeitup,https://shenandoah-valley-golf-club-both-courses.book.teeitup.com/,yes,high,Two courses (The Old Course and The Titus Course). Booking link taken from official site; TeeItUp page loads (JS app with course-specific slug covering both courses). | Region: Shenandoah Valley | Phone: (540) 636-4653
Sly Fox Golf Club,,Front Royal,,Public,https://slyfoxgolf.com,clubcaddie,https://apimanager-cc6.clubcaddie.com/webapi/view/bdfdabab,yes,medium,"18 holes; formerly Jackson's Chase Golf Club (renamed 2016). Booking link taken from official site (slyfoxgolf.com/book-tee-time/), but the Club Caddie page returned empty content when fetched (JavaScript app), so the tee sheet could not be visually confirmed. | Region: Shenandoah Valley | Phone: (540) 635-7814"
Heritage Oaks Golf Course,,Harrisonburg,,Municipal,https://www.heritageoaksgolf.com,golfnow,https://www.golfnow.com/tee-times/facility/646-heritage-oaks-golf-club/search,yes,high,"City of Harrisonburg municipal course (built 2001). GolfNow facility page fetched and confirmed for Heritage Oaks, Harrisonburg VA. The course's own website shows phone contact only, no first-party booking engine. | Region: Shenandoah Valley | Phone: (540) 442-6502"
Lakeview Golf Club,,Harrisonburg,,Semi-Private,https://www.lakeviewgolf.net,,,unknown,low,"27+ holes (Lake, Mountain, Peak nines plus Eagle Eye par-3 course). The site's Tee Times page returned HTTP 403 to automated fetch and no third-party engine could be identified (Chronogolf slug resolves to a different club; web search budget exhausted). Phone booking available. | Region: Shenandoah Valley | Phone: (540) 434-8937"
Spotswood Country Club,,Harrisonburg,,Private,https://www.spotswoodcc.com,,,private,,"Private club - members only. 18 holes, 1980 Country Club Road. | Region: Shenandoah Valley | Phone: (540) 433-2659"
The Homestead - Lower Cascades Course,,Hot Springs,,Closed,,,,no,,Permanently closed. Robert Trent Jones Sr. course closed by the resort in the late 2010s (closure widely reported; exact date not re-verified online during research). Listed for completeness; no booking. | Region: Shenandoah Valley
The Omni Homestead Resort - Cascades Course,The Omni Homestead Resort (Cascades Course),Hot Springs,,Resort,https://www.omnihotels.com/hotels/homestead-virginia/golf,other:resortsuite,https://omnihomesteadexperiences.com/#/golfBooking,yes,high,"18-hole William Flynn course, regarded among the top mountain courses in the US. Same Omni Homestead Experiences booking portal as the Old Course (link from official Omni golf page; JS app loads). | Region: Shenandoah Valley | Phone: (540) 839-7739 | RESOLVED 2026-07-28 but NEEDS AN ADAPTER: omnihomesteadexperiences.com runs ResortSuite - an anonymous SOAP endpoint /wso2wsas/services/RSWS, operation FetchGolfTeeSheet, route #/golfBooking/location/401/CAS/YYYY-MM-DD. Verified serving: 55 slots on 2026-08-05, 42 on 2026-08-15. Today is blocked (""Course Reserved"")."
The Omni Homestead Resort - Old Course,The Omni Homestead Resort (Old Course),Hot Springs,,Resort,https://www.omnihotels.com/hotels/homestead-virginia/golf,,,unknown,low,"18 holes; oldest first tee in continuous use in the US (1892). Booking runs through Omni's own Homestead Experiences portal (link from omnihotels.com golf page; portal loads as an Omni Homestead-branded JS app; underlying software vendor not identified). Open to non-guests. | Region: Shenandoah Valley | Phone: (540) 839-7739 | 2026-07-28: NOT PROVEN BOOKABLE. The Homestead portal serves only the Cascades sheet - clicking ""The Old Course"" and rewriting the route both still send CourseCode=CAS and return a byte-identical response (29,978 bytes, 55 slots). An earlier reading of ""54 slots for OLD"" was the Cascades sheet under the Old Course URL. Registering it against that portal would publish Cascades inventory under this name - the Legend-at-Arrowhead bug. Needs its own evidence."
Packsaddle Ridge Golf Club,,Keezletown,,Public,https://www.packsaddleridge.com,,,no,,"18-hole public course (Russell Breeden, 2002). Website navigation and contact page direct all tee-time bookings to the pro shop phone; no online booking engine linked anywhere on the site. | Region: Shenandoah Valley | Phone: (540) 269-8188"
Tribrook Club,,Lexington,,Private,https://www.tribrookclub.com,,,private,,"Private club - members only. Formerly Lexington Golf & Country Club (141 Country Club Rd); renamed Tribrook Club. 18 holes, recently renovated. | Region: Shenandoah Valley | Phone: (540) 463-3542"
Caverns Country Club,,Luray,,Resort,http://www.cavernscountryclub.com,,,no,,"18-hole course owned by Luray Caverns, open to the public. Official site directs golfers to call (540) 743-7111 for tee times; no online booking engine found. | Region: Shenandoah Valley | Phone: (540) 743-7111"
Massanutten Resort - Mountain Greens Golf Course,Massanutten Resort (Mountain Greens),McGaheysville,,Resort,https://www.massresort.com/play/golf/,foreup,https://foreupsoftware.com/index.php/booking/19375/1541#teetimes,yes,medium,"18-hole mountain course. ForeUp booking link taken from official massresort.com golf page, but foreupsoftware.com disallows automated fetching (robots.txt) so the tee sheet could not be confirmed. Shared resort booking portal with Woodstone Meadows. | Region: Shenandoah Valley | Phone: (540) 289-4941 | Schedule pinned: teesheet 1541 = Mountain Greens GC per the booking page own config (2026-07-28); shared course id 19375 with Woodstone (1542)."
Massanutten Resort - Woodstone Meadows Golf Course,Massanutten Resort (Woodstone Meadows),McGaheysville,,Resort,https://www.massresort.com/play/golf/woodstone-meadows/,foreup,https://foreupsoftware.com/index.php/booking/19375/1542#teetimes,yes,medium,Shorter/executive-style 18-hole course at the base of the mountain. Same shared ForeUp portal as Mountain Greens (link from official site; ForeUp is robots-blocked to automated fetch). | Region: Shenandoah Valley | Phone: (540) 289-4919 | Schedule pinned: teesheet 1542 = Woodstone Meadows GC per the booking page own config (2026-07-28); shared course id 19375 with Mountain Greens (1541).
Shenvalee Golf Resort,,New Market,,Resort,https://www.shenvalee.com,golfnow,https://www.golfnow.com/tee-times/facility/8834-shenvalee-golf-resort/search,yes,high,"27 holes (Olde, Creek, Miller nines), resort dating to 1927. GolfNow facility page fetched and confirmed. The resort's own /tee-times page is robots-blocked so a first-party engine could not be confirmed. | Region: Shenandoah Valley | Phone: (540) 740-3181"
Gypsy Hill Golf Club,,Staunton,,Municipal,,chronogolf,https://www.chronogolf.com/club/gypsy-hill-golf-club,yes,high,18-hole City of Staunton municipal course in Gypsy Hill Park (est. 1919). Chronogolf club page fetched; active online booking ('Reserve now pay later') confirmed for this course. No standalone course website found. | Region: Shenandoah Valley | Phone: (540) 332-3949
Ingleside Golf Club,,Staunton,,Public,,golfnow,https://www.golfnow.com/tee-times/facility/7494-ingleside-resort-country-club/search,yes,high,"18-hole former resort course (Ingleside Resort & Country Club) near Verona, open to the public. GolfNow facility page fetched and confirmed active. No standalone website found (Facebook presence only). | Region: Shenandoah Valley | Phone: (540) 248-1201"
The Club of Staunton,,Staunton,,Semi-Private,https://www.theclubofstaunton.com,golfnow,https://www.golfnow.com/tee-times/facility/16989-the-club-of-staunton/search,yes,high,"Formerly the Country Club of Staunton, then The Club at Ironwood; re-launched 2025 as a semi-private club (covers both 'CC of Staunton' and 'Club at Ironwood' hint names - one facility). GolfNow facility page fetched and confirmed. | Region: Shenandoah Valley | Phone: (540) 248-7272"
Appleland Sports Center,,Stephens City,,Public,https://www.applelandsportscenter.com,,,no,,9-hole par-3 course plus driving range; VSGA member club. No online tee-time system found; site has a TLS certificate error. Walk-on/phone. | Region: Shenandoah Valley | Phone: (540) 869-8600
Botetourt Country Club (Botetourt Golf & Swim Club),,Troutville,,Semi-Private,,,,no,,18-hole semi-private club on Country Club Rd near Fincastle/Troutville (VSGA member as Botetourt Golf & Swim Club). No website found; Chronogolf listing shows no online booking; tee times by phone. | Region: Shenandoah Valley | Phone: (540) 992-1451
Waynesboro Country Club,,Waynesboro,,Semi-Private,https://www.waynesborocountryclub.org,,,no,,Semi-private 18-hole club at 1117 Meadowbrook Rd serving members and the public. No online booking link on its website and its Chronogolf listing shows no online booking; tee times by golf shop phone. | Region: Shenandoah Valley | Phone: (540) 942-9340
Waynesboro Par-3 Golf Course,,Waynesboro,,Public,,,,no,,"9-hole par-27 (803 yards) public short course at 2296 Jefferson Hwy, est. 1975, with mini-golf and snack bar. No online tee-time system found; walk-on/phone. | Region: Shenandoah Valley | Phone: (540) 451-2446"
Carper's Valley Golf Club,,Winchester,,Closed,,,,no,,"Permanently closed former 18-hole public course on Millwood Pike; absent from VSGA and current directories but still appears in stale listings (e.g., TheGolfNexus). Closure year not confirmed online during research. | Region: Shenandoah Valley"
Rock Harbor Golf Course,,Winchester,,Semi-Private,https://www.rockharborgolf.com,golfnow,https://www.golfnow.com/tee-times/facility/9938-rock-harbor-golf-course/search,yes,high,"36 holes (Rock and Boulder courses). GolfNow facility page fetched and confirmed for Rock Harbor, Winchester VA. Course's own website is bot-blocked (403) and its Chronogolf listing shows no online booking, so GolfNow is the working online path. | Region: Shenandoah Valley | Phone: (540) 722-7111"
Winchester Country Club,,Winchester,,Private,https://wcc1923.com,,,private,,"Private club - members only. 18 holes, founded 1923; 1300 Senseny Road. | Region: Shenandoah Valley | Phone: (540) 662-3821"
Glenrochie Country Club,,Abingdon,,Private,https://glenrochiecountryclub.com/,,,private,,"Private club — members only (accepting membership applications). 18 holes, Dan Maples redesign. | Region: Southwest Virginia | Phone: (276) 628-3572"
Wolf Creek Golf & Country Club,,Bastian,,Semi-Private,,,,no,,"18-hole semi-private course open to the public, Bland County (6828 Grapefield Rd). No official website or online tee sheet located — phone booking. | Region: Southwest Virginia | Phone: (276) 688-4610"
Lonesome Pine Country Club,,Big Stone Gap,,Private,,,,private,,"Private club — members only (18 holes, est. 1924, Wise County; VSGA member). | Region: Southwest Virginia | Phone: (276) 523-0739"
Blacksburg Country Club,,Blacksburg,,Private,https://www.blacksburgcc.com/,,,private,,"Private club — members only (confirmed via official site: member login, membership applications). 18 holes (Ferdinand Garbin, expanded 1972) on 175 acres in Ellett Valley. | Region: Southwest Virginia | Phone: (540) 552-9165"
The Hill at Blacksburg Municipal Golf Course,,Blacksburg,,Municipal,https://www.blacksburg.gov/,,,no,,"Town of Blacksburg 9-hole course (800 Graves Ave). No online tee sheet found; town website (blacksburg.gov) was unreachable during checks, so phone-only status could not be fully confirmed. | Region: Southwest Virginia | Phone: (540) 961-1137"
Virginia Tech Golf Course,,Blacksburg,,Closed,,,,no,,PERMANENTLY CLOSED — university closed the on-campus 18-hole course in 2018 for campus redevelopment; still appears in stale GolfPass/GolfNow listings. Listed for registry completeness only. | Region: Southwest Virginia
Fincastle on the Mountain,,Bluefield,,Municipal,,,,no,,"18-hole Dick Wilson design (1963), formerly Fincastle Country Club, now municipally operated and open to the public (Tazewell County). VSGA member. No website or online tee sheet located — phone booking. | Region: Southwest Virginia | Phone: (276) 322-4342"
Willowbrook Country Club,,Breaks,,Private,,,,private,,Private 9-hole club in Dickenson County near Breaks Interstate Park (serves the Grundy/Buchanan County area). | Region: Southwest Virginia | Phone: (276) 531-8542
Clear Creek Golf Club,,Bristol,,Public,,,,no,,"Public 18-hole course in Washington County (19732 Harleywood Rd, Jacobsen/Sykes 1997). VSGA member. No working official website found (clearcreekgolfclub.com belongs to a Houston TX course); GolfNow shows a details-only listing with no online booking — phone. | Region: Southwest Virginia | Phone: (276) 466-4833"
The Olde Farm,,Bristol,,Private,https://theoldefarm.com/,,,private,,Private club — membership by invitation only (Bobby Weed design; nationally ranked). | Region: Southwest Virginia | Phone: (276) 669-1042
The Virginian Golf Club,,Bristol,,Private,https://www.virginiangolfclub.com/,,,private,,"Private club — members only (Tom Fazio design, 1993). Official website virginiangolfclub.com displayed an 'under construction' page at check time. | Region: Southwest Virginia | Phone: (276) 645-6950"
Lake Bonaventure Country Club,,Castlewood,,Private,,,,private,,Private 9-hole club in Russell County (est. 1955). | Region: Southwest Virginia | Phone: (276) 762-7618
Scenic View Golf Course,,Chilhowie,,Semi-Private,,,,no,,"9-hole semi-private course in Smyth County (969 Loves Mill Rd), open to public. No website or online booking found — phone only. | Region: Southwest Virginia | Phone: (276) 646-3535"
The Meadows Golf and Country Club,,Christiansburg,,Semi-Private,,,,no,,18-hole semi-private course at 1111 Round Meadow Dr (appears in older directories as 'Round Meadow Country Club'). No official website or online tee sheet located — phone booking. | Region: Southwest Virginia | Phone: (540) 382-3732
Dan Hall Mountain Resort,,Coeburn,,Semi-Private,,,,no,,"9-hole par-33 course in Wise County (5852 Dan Hall Rd, est. 1965). Directory data appears dated and current operational status could not be confirmed — no website found; phone contact only. | Region: Southwest Virginia | Phone: (276) 395-2487"
Deer Field Golf Course,,Damascus,,Public,,,,no,,"9-hole public course in Washington County (33315 Brittany Ln, est. 1972). No website or online booking found — phone only. | Region: Southwest Virginia | Phone: (276) 475-5649"
