Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Sauquoit Knolls Golf Club,,Sauquoit,,Public,,,,no,low,Pro shop 315-737-8959 | Mohawk Valley region | Oneida County | Source sheet verification: NO_ONLINE
Shamrock Golf and Country Club,,Oriskany,,Semi-Private,,,,no,low,Pro shop +1-315-336-9858 | Mohawk Valley region | Oneida County | Source sheet verification: NO_ONLINE
Skenandoa Club,,Clinton,,Private,,,,no,low,Mohawk Valley region | Oneida County | Source sheet verification: Private
Teugega Country Club,,Rome,,Private,https://www.teugega.com/,,,no,low,Pro shop (315) 337-7150 | Mohawk Valley region | Oneida County | Source sheet verification: Private
Turning Stone Resort - Atunyote,,Verona,,Resort,https://www.turningstone.com/golf,clubprophet,https://turningstone.chelseareservations.com/gpinprocess/code/Booking/booking1.aspx,yes,high,Pro shop (315) 361-7850 | 18 holes; Oneida Indian Nation resort; Tom Fazio championship course; resort golf booking resolves to ClubProphet (Chelsea Reservations); select course within tee sheet | Mohawk Valley region | Oneida County | Source sheet verification: VERIFIED
Turning Stone Resort - Kaluhyat,,Verona,,Resort,https://www.turningstone.com/golf,clubprophet,https://turningstone.chelseareservations.com/gpinprocess/code/Booking/booking1.aspx,yes,high,Pro shop (315) 361-7850 | 18 holes; Oneida Indian Nation resort; Robert Trent Jones Jr. championship course; shared ClubProphet resort tee sheet | Mohawk Valley region | Oneida County | Source sheet verification: VERIFIED
Turning Stone Resort - Pleasant Knolls,,Verona,,Executive/Par-3,https://www.turningstone.com/golf,,,no,low,Pro shop (315) 361-7850 | Mohawk Valley region | Oneida County | UNCONFIRMED platform hint: Chelsea Reservations (resort) —  | Source sheet verification: NO_ONLINE
Turning Stone Resort - Sandstone Hollow,,Verona,,Executive/Par-3,https://www.turningstone.com/golf,,,no,low,Pro shop (315) 361-7850 | Mohawk Valley region | Oneida County | UNCONFIRMED platform hint: Chelsea Reservations (resort) —  | Source sheet verification: NO_ONLINE
Turning Stone Resort - Shenendoah,,Verona,,Resort,https://www.turningstone.com/golf,clubprophet,https://turningstone.chelseareservations.com/gpinprocess/code/Booking/booking1.aspx,yes,high,Pro shop (315) 361-7850 | 18 holes (~7000+ yds); Oneida Indian Nation resort; first TS course (Rick Smith); shared ClubProphet resort tee sheet | Mohawk Valley region | Oneida County | Source sheet verification: VERIFIED
Twin Ponds Golf & Country Club,,New York Mills,,Semi-Private,https://www.twinpondsgolf.net/,foreup,https://foreupsoftware.com/index.php/booking/20726/5629,yes,high,"18 holes; public-access championship course (169 Main St); site has Book Now button but booking host not extractable this session — Chronogolf slug found; bookable-state needs browser — Chronogolf listing is a phone-only placeholder (browser-confirmed); engine may have migrated, own-site check pending — Own Book A Tee Time link resolves to ForeUp; migrated off Chronogolf | Mohawk Valley region | Oneida County | Source sheet verification: VERIFIED"
Valley View Golf Course,,Utica,,Municipal,https://www.valleyviewgolfclub.org,,,no,low,Mohawk Valley region | Oneida County | Source sheet verification: NO_ONLINE
Woodgate Pines Golf Club,,Boonville,,Public,www.woodgatepines.com,teesnap,https://woodgatepines.teesnap.net/,yes,high,Pro shop +1-315-942-5442 | 18-hole public; GNIS/OSM likely operating; addr 2965 Hayes Rd West; completeness-pass add; booking not yet verified — Own site Schedule Tee Times link points to Teesnap host | Mohawk Valley region | Oneida County | Source sheet verification: VERIFIED
Woods Valley Golf Club,,Westernville,,Public,woodsvalleygolfclub.com (hijacked),,,no,low,Mohawk Valley region | Oneida County | Source sheet verification: UNVERIFIED
Yahnundasis Golf Club,,New Hartford,,Private,,,,no,low,Mohawk Valley region | Oneida County | Source sheet verification: Private
Canadarago Golf Club,,Richfield Springs,,Public,,,,no,low,Mohawk Valley region | Otsego County | Source sheet verification: UNVERIFIED
Colonial Ridge Golf Course,,Oneonta,,Public,https://www.colonialridgegolf.com/,other:calendar,https://calendar.app.google/b5JwGmjySJ8yuovW7,yes,high,Pro shop 607-263-5291 | Public (GNIS locale West Laurens); completeness-pass add; booking not yet verified — Booking not confirmed — Online booking via Google Calendar appointments (18-hole link; separate 9-hole link also exists); site colonialridgegolf.com | Mohawk Valley region | Otsego County | Source sheet verification: VERIFIED
Edgewood Golf Course,,Laurens,,Public,,,,no,low,Pro shop 607-432-2713 | Mohawk Valley region | Otsego County | Source sheet verification: NO_ONLINE
Leatherstocking Golf Course,,Cooperstown,,Resort,https://www.otesaga.com/,ezlinks,https://leatherstockingpub.ezlinksgolf.com/index.html#/search,yes,high,Pro shop (607) 547-9931 | 18 holes; at The Otesaga Resort Hotel on Otsego Lake; public-access resort course; seasonal; own-site Book Tee Time resolves to EZLinks | Mohawk Valley region | Otsego County | Source sheet verification: VERIFIED
Oneonta Country Club,,Oneonta,,Semi-Private,https://www.oneontacountryclub.com/,foreup,https://foreupsoftware.com/index.php/booking/21124/7005#teetimes,yes,high,Pro shop (607) 432-8950 | 18 holes; ~100-yr-old club now open to public with guest tee times; own-site Tee Times resolves to ForeUp; coords approx to Oneonta | Mohawk Valley region | Otsego County | Source sheet verification: VERIFIED
Otsego Golf Club,,Springfield Center,,Public,https://www.otsegogolfclub.com/,,,no,low,Pro shop (607) 547-9290 | Mohawk Valley region | Otsego County | Source sheet verification: NO_ONLINE
Woodhaven Golf Course,,West Oneonta,,Public,,,,no,low,Pro shop 607-433-2301 | Mohawk Valley region | Otsego County | Source sheet verification: NO_ONLINE
Adirondack Golf & Country Club,,Peru,,Semi-Private,https://adirondackgolfclub.com/,,,no,low,Pro shop (518) 643-8403 | Adirondacks / North Country region | Clinton County | Source sheet verification: NO_ONLINE
Ausable Valley Golf Course,,Au Sable Forks,,Closed,,,,no,low,Adirondacks / North Country region | Clinton County | Source sheet verification: Closed
Bluff Point Golf & Country Club,,Plattsburgh,,Public,https://bluffpoint.com/,chronogolf,https://www.chronogolf.com/club/bluff-point-golf-resort,yes,high,Pro shop (518) 563-3420 | 18 holes; historic course est 1890 (former Hotel Champlain); operator filed Chapter 11 ~2019 and current operation unconfirmed; official site not reachable; coords approx — Resort open in 2026; own site (bluffpoint.com) Book Your Tee Time routes to Chronogolf; phone alt 518-563-3420 / 800-438-0985; bookable-state needs browser — Live Chronogolf confirmed in browser (Reserve now pay later); resort course | Adirondacks / North Country region | Clinton County | Source sheet verification: VERIFIED
Ausable Club,,St. Huberts,,Private,https://ausableclub.org/,,,no,low,Pro shop (518) 576-4411 | Adirondacks / North Country region | Essex County | Source sheet verification: Private
Cobble Hill Golf Course,,Elizabethtown,,Public,,,,no,low,Adirondacks / North Country region | Essex County | Source sheet verification: NO_ONLINE
Craig Wood Golf Course,,Lake Placid,,Municipal,https://www.craigwoodgolfclub.com/,clubprophet,https://www.craigwoodgolfclub.com/tee-times,yes,high,Pro shop (518) 523-9811 | 18 holes par 72; owned by Town of North Elba; Seymour Dunn design; own-site Book A Tee Time opens embedded ClubProphet widget; coords approx | Adirondacks / North Country region | Essex County | Source sheet verification: VERIFIED
Lake Placid Club - Links Course,,Lake Placid,,Resort,https://www.lakeplacidresort.com/golf/,other:easytee,https://app.easyteegolf.com/course/lake-placid-club-links-course/,yes,high,Pro shop (518) 523-4460 | 18 holes; Seymour Dunn design at Lake Placid Resort; resort golf site robots-blocked to fetch; reservations by phone; shares resort address — Official golf site lakeplacidclubgolf.com links Links course to EasyTee booking; phone (518) 523-4460 | Adirondacks / North Country region | Essex County | Source sheet verification: VERIFIED
Lake Placid Club - Mountain Course,,Lake Placid,,Resort,https://www.lakeplacidresort.com/golf/,other:easytee,https://app.easyteegolf.com/course/lake-placid-club-mountain-course/,yes,high,Pro shop (518) 523-4460 | 18 holes; Findlay/MacKenzie design at Lake Placid Resort; resort golf site robots-blocked to fetch; reservations by phone; shares resort address — Official golf site lakeplacidclubgolf.com links Mountain course to EasyTee booking; phone (518) 523-4460 | Adirondacks / North Country region | Essex County | Source sheet verification: VERIFIED
Lake Placid Club - Pristine 9,,Lake Placid,,Resort,https://www.lakeplacidresort.com/golf/,other:easytee,https://app.easyteegolf.com/course/lake-placid-club-pristine-9/,yes,high,Pro shop (518) 523-4460 | 9 holes (executive-length); Alexander Findlay design at Lake Placid Resort; current operating status of the 9 unconfirmed; site robots-blocked; shares resort address — Official golf site lakeplacidclubgolf.com lists Pristine 9 with EasyTee booking (facility markets 45 holes across 3 courses); phone (518) 523-4460 | Adirondacks / North Country region | Essex County | Source sheet verification: VERIFIED
Schroon Lake Golf Course,,Schroon Lake,,Municipal,schroon.net/golf-course,,,no,low,Pro shop (518) 532-9359 | Adirondacks / North Country region | Essex County | Source sheet verification: NO_ONLINE
Ticonderoga Golf Course,,Ticonderoga,,Public,https://www.ticonderogagolfcourse.com/,chronogolf,https://www.chronogolf.com/club/10931/widget,yes,high,Pro shop (518) 585-2801 | 18 holes; public; own site Book link resolves to numeric Chronogolf widget (club 10931); adjacent Five Nations is range/mini-golf only and excluded | Adirondacks / North Country region | Essex County | Source sheet verification: VERIFIED
Westport Country Club,,Westport,,Semi-Private,https://www.westportcountryclub.com/,,,no,low,Pro shop (518) 962-4470 | Adirondacks / North Country region | Essex County | Source sheet verification: NO_ONLINE
Whiteface Club & Resort Golf Course,,Lake Placid,,Resort,https://whitefaceclubresort.com/golf/,,,no,low,Pro shop (518) 523-2551 | Adirondacks / North Country region | Essex County | Source sheet verification: NO_ONLINE
Malone Golf Club - East Course,,Malone,,Semi-Private,https://www.malonegolfclub.com/,chronogolf,https://www.chronogolf.com/club/malone-golf-club,yes,high,"Pro shop (518) 483-2926 | 18 holes; part of 36-hole Robert Trent Jones facility; private with public play; own site names Chronogolf but only a slug page (chronogolf.com/club/malone-golf-club) seen, live numeric widget not confirmed — Own site (malonegolfclub.com) Book A Tee Time buttons route to single Chronogolf club page covering both courses; bookable-state needs browser — Live Chronogolf tee sheet confirmed in browser (Reserve now pay later); 36 holes E/W | Adirondacks / North Country region | Franklin County | Source sheet verification: VERIFIED"
Malone Golf Club - West Course,,Malone,,Semi-Private,https://www.malonegolfclub.com/,chronogolf,https://www.chronogolf.com/club/malone-golf-club,yes,high,"Pro shop (518) 483-2926 | 18 holes; part of 36-hole Robert Trent Jones facility; private with public play; own site names Chronogolf but only a slug page seen, live numeric widget not confirmed; shares facility address — Own site Book A Tee Time routes to shared Chronogolf club page (malone-golf-club) covering East and West; bookable-state needs browser — Live Chronogolf tee sheet confirmed in browser (Reserve now pay later); 36 holes E/W | Adirondacks / North Country region | Franklin County | Source sheet verification: VERIFIED"
Saranac Inn Golf & Country Club,,Saranac Inn,,Public,https://www.saranacinn.com/,other:teewire,https://teewire.app/saranac-inn,yes,high,Pro shop (518) 891-1402 | 18 holes; own site Book link resolves to TeeWire booking app (non-standard platform); Santa Clara/Saranac Inn hamlet; coords approx | Adirondacks / North Country region | Franklin County | Source sheet verification: VERIFIED
Saranac Lake Golf Club,,Saranac Lake,,Public,saranaclakegolf.com,,,no,low,Pro shop (518) 891-2675 | Adirondacks / North Country region | Franklin County | Source sheet verification: NO_ONLINE
Tupper Lake Golf Club,,Tupper Lake,,Semi-Private,https://www.tupperlakegolf.com/,,,no,low,Pro shop (518) 359-3701 | Adirondacks / North Country region | Franklin County | Source sheet verification: NO_ONLINE
Cedar River Golf Club,,Indian Lake,,Municipal,,,,no,low,Adirondacks / North Country region | Hamilton County | Source sheet verification: NO_ONLINE
Inlet Golf Club,,Inlet,,Public,https://www.inletgolfclub.com/,other:easytee,https://app.easyteegolf.com/course/inlet/,yes,high,Pro shop (315) 360-6771 | 9 holes; public; own site Book link resolves to EasyTee Golf app (non-standard platform) | Adirondacks / North Country region | Hamilton County | Source sheet verification: VERIFIED
Lake Pleasant Golf Course,,Lake Pleasant,,Municipal,,,,no,low,Adirondacks / North Country region | Hamilton County | Source sheet verification: NO_ONLINE
Alexandria Bay Municipal Golf Course,,Alexandria Bay,,Municipal,,,,no,low,Adirondacks / North Country region | Jefferson County | Source sheet verification: NO_ONLINE
Carthage Country Club,,West Carthage,,Semi-Private,,,,no,low,Adirondacks / North Country region | Jefferson County | Source sheet verification: UNVERIFIED
Clayton Country Club,,Clayton,,Public,https://www.claytoncountryclub.com/,,,no,low,Pro shop (315) 686-4242 | Adirondacks / North Country region | Jefferson County | Source sheet verification: NO_ONLINE
Highland Meadows Golf & Country Club,,Watertown,,Semi-Private,golf342.com,clubcaddie,https://golf342.com/,yes,high,Pro shop (315) 785-0108 | 18 holes; listed in 1000 Islands golf directory; official site not reachable; coords approx — 18 holes; official site not reachable; no online engine found — Own site (golf342.com) offers online tee reservations powered by a Club Caddie widget; membership-oriented but public online booking present | Adirondacks / North Country region | Jefferson County | Source sheet verification: VERIFIED
Ives Hill Country Club,,Watertown,,Semi-Private,https://iveshill.com/,,,no,low,Pro shop (315) 775-4653 | Adirondacks / North Country region | Jefferson County | Source sheet verification: NO_ONLINE
Natali's C-Way Resort & Golf Club,,Clayton,,Resort,https://cwayresort.com/,,,no,low,Adirondacks / North Country region | Jefferson County | Source sheet verification: NO_ONLINE
Thousand Islands Country Club - Lake Course,,Wellesley Island,,Semi-Private,https://www.ticountryclub.com/,foreup,https://foreupsoftware.com/index.php/booking/21522/8216,yes,high,"18 holes; one of two TICC courses on Wellesley Island; official site not reachable; coords approx — Own site (ticountryclub.com) Book Now link present; Chronogolf slug thousand-islands-country-club found (single club page for both loops); bookable-state needs browser — Chronogolf listing is a phone-only placeholder (browser-confirmed); engine may have migrated, own-site check pending — Own Book a Tee Time link resolves to ForeUp; migrated off Chronogolf | Adirondacks / North Country region | Jefferson County | Source sheet verification: VERIFIED"
Thousand Islands Country Club - Old Course,,Wellesley Island,,Semi-Private,https://www.ticountryclub.com/,foreup,https://foreupsoftware.com/index.php/booking/21522/8216,yes,high,"Second TICC loop on Wellesley Island (historic Old Course); operating status/holes not re-confirmed; official site not reachable; coords approx — Own site Book Now link present; Chronogolf slug thousand-islands-country-club found (shared club page with Lake Course); bookable-state needs browser — Chronogolf listing is a phone-only placeholder (browser-confirmed); engine may have migrated, own-site check pending — Same ForeUp booking covers both TI courses; migrated off Chronogolf | Adirondacks / North Country region | Jefferson County | Source sheet verification: VERIFIED"
Watertown Golf Club,,Watertown,,Private,,,,no,low,Adirondacks / North Country region | Jefferson County | Source sheet verification: Private
Wellesley Island State Park Golf Course (Barrington Links),,Fineview,,Public,https://barringtonlinks.com/,teesnap,https://barringtonlinks.teesnap.net/,yes,high,Pro shop (315) 215-4066 | 9 holes (playable as 18); NY State Park course operated as Barrington Links; concessionaire site links Teesnap booking | Adirondacks / North Country region | Jefferson County | Source sheet verification: VERIFIED
Willowbrook Golf Club,,Watertown,,Public,willowbrookgolfclubwatertown.com,,,no,low,Pro shop (315) 782-8192 | Adirondacks / North Country region | Jefferson County | Source sheet verification: NO_ONLINE
Langbrook Meadows Golf & Country Club,,Brier Hill,,Semi-Private,https://langbrookmeadows.com/,,,no,low,Pro shop (315) 375-6372 | Adirondacks / North Country region | St. Lawrence County | Source sheet verification: NO_ONLINE
Massena Country Club,,Massena,,Semi-Private,massenacountryclub.com,,,no,low,Pro shop (315) 769-2293 | Adirondacks / North Country region | St. Lawrence County | Source sheet verification: NO_ONLINE
Oliver D. Appleton Golf Course,,Canton,,Public,,,,no,low,Adirondacks / North Country region | St. Lawrence County | Source sheet verification: NO_ONLINE
Partridge Run Golf & Country Club,,Canton,,Semi-Private,https://partridgerungolf.com/,,,no,low,Pro shop (315) 386-4444 | Adirondacks / North Country region | St. Lawrence County | Source sheet verification: NO_ONLINE
Potsdam Town & Country Club,,Potsdam,,Semi-Private,https://potsdamgolf.com/,,,no,low,Pro shop (315) 265-2141 | Adirondacks / North Country region | St. Lawrence County | Source sheet verification: NO_ONLINE
River Course at Louisville Landing,,Louisville,,Public,https://rivercourselouisvillelanding.com/,foreup,https://foreupsoftware.com/index.php/booking/19318/7368#teetimes,yes,high,Pro shop (315) 769-2293 | 18 holes; public; own site Book link resolves to ForeUp (facility 19318); on the St. Lawrence River; coords approx | Adirondacks / North Country region | St. Lawrence County | Source sheet verification: VERIFIED
St. Lawrence State Park Golf Course,,Ogdensburg,,Public,https://parks.ny.gov/visit/golf-courses/st-lawrence-state-park-golf-course,,,no,low,Pro shop (315) 393-2286 | Adirondacks / North Country region | St. Lawrence County | Source sheet verification: NO_ONLINE
Dutch Hollow Country Club,,Owasco,,Public,https://dutchhollowcc.com/,chronogolf,https://www.chronogolf.com/club/dutch-hollow-country-club,yes,high,18 holes; public course near Auburn; official site has an online tee-times page but platform not captured (JS-rendered); coords approx — 18-hole public near Auburn; Chronogolf bookable club page; own legacy PHP site did not surface the link in nav; private_api blocked so confirmed via Chronogolf club booking page | Central New York region | Cayuga County | Source sheet verification: VERIFIED
Fillmore Golf Club,,Locke,,Public,https://fillmoregolfclub.com/,teesnap,https://fillmoregolfclub.teesnap.net,yes,high,"Pro shop (315) 497-3145 | 18 holes; public, overlooks Owasco Lake; Teesnap booking confirmed on official site | Central New York region | Cayuga County | Source sheet verification: VERIFIED"
Highland Park Golf Club,,Auburn,,Municipal,,chronogolf,https://www.chronogolf.com/club/highland-park-golf-club-new-york,yes,high,Auburn municipal; OSM likely operating; completeness-pass add; booking not yet verified — Auburn muni; own booking page highlandparkgolfclub.com/teetimes; confirmed via Chronogolf bookable club page (private_api blocked) | Central New York region | Cayuga County | Source sheet verification: VERIFIED
King Ferry Golf Course,,King Ferry,,Public,,golfnow,https://www.golfnow.com/tee-times/facility/18959-king-ferry-golf-club/search,yes,high,Public; GNIS-listed; completeness-pass add; booking not yet verified — Public; GNIS-listed; completeness-pass add; no reachable site; platform unconfirmed — GolfNow facility 18959 listed but not confirmed bookable; no reachable own site found — GolfNow facility 18959 confirmed King Ferry Golf Club King Ferry NY with live bookable tee times | Central New York region | Cayuga County | Source sheet verification: VERIFIED
Meadowbrook Golf Course,,Weedsport,,Public,meadowbrookgolfclub.net,golfnow,https://www.golfnow.com/tee-times/facility/12986-meadowbrook-golf-club/search,yes,high,Pro shop (315) 834-9358 | Public (GNIS locale Centerport near Weedsport); completeness-pass add; booking not yet verified — Public (near Weedsport); completeness-pass add; no reachable site; platform unconfirmed — Own site meadowbrookgolfclub.net has a Book Now button but destination host unresolved (403/blocked in sandbox); GolfNow facility 12986 and TeeOff listed; engine unconfirmed — Own-site Book Now/tee-times page embeds a GolfNow-powered widget; GolfNow facility 12986 confirmed Meadowbrook Weedsport with live tee times | Central New York region | Cayuga County | Source sheet verification: VERIFIED
Owasco Country Club,,Auburn,,Private,https://www.owascocountryclub.com/,,,no,low,Central New York region | Cayuga County | Source sheet verification: Private
Springbrook Greens Golf Course,,Fair Haven,,Public,springbrookgreensgc.com,,,no,low,Pro shop 315-947-4000 | Central New York region | Cayuga County | Source sheet verification: NO_ONLINE
Cortland Country Club,,Cortland,,Private,https://www.cortlandcountryclub.com/,,,no,low,Pro shop (607) 753-3336 | Central New York region | Cortland County | Source sheet verification: Private
Elm Tree Golf Course,,Cortland,,Public,http://elmtreegolfcourse.com/,teesnap,https://elmtreegolfcourse.com/book-a-tee-time/,yes,high,Pro shop (607) 753-1341 | 18 holes (par 70); public; site powered by Teesnap with Tee Times booking link | Central New York region | Cortland County | Source sheet verification: VERIFIED
Knickerbocker Country Club,,Cincinnatus,,Semi-Private,https://knickerbockercc.com/,,,no,low,Pro shop (607) 863-3800 | Central New York region | Cortland County | Source sheet verification: NO_ONLINE
Maple Hill Golf Club,,Marathon,,Public,https://www.golfmaplehillgc.com/,,,no,low,Pro shop (607) 849-3285 | Central New York region | Cortland County | Source sheet verification: NO_ONLINE
Walden Oaks Country Club,,Cortland,,Semi-Private,http://www.waldenoakscc.com/,,,no,low,Pro shop (607) 753-9452 | Central New York region | Cortland County | Source sheet verification: NO_ONLINE
Willowbrook Golf Club,,Cortland,,Public,https://willowbrookcortland.com/,,,no,low,Pro shop (607) 756-7382 | Central New York region | Cortland County | Source sheet verification: NO_ONLINE
Casolwood Golf Course,,Canastota,,Public,casolwoodgc.com,,,no,low,Pro shop (315) 697-9164 | Central New York region | Madison County | Source sheet verification: NO_ONLINE
Cazenovia Golf Club,,Cazenovia,,Private,,,,no,low,Central New York region | Madison County | Source sheet verification: Private
Kanon Valley Country Club,,Oneida,,Semi-Private,https://www.kanonvalley.com/,foreup,https://foreupsoftware.com/index.php/booking/23211,yes,high,"18 holes; country club (driving range, PGA instruction) in city of Oneida (Madison Co); booking platform unconfirmed; coords approx — 18-hole country club; own site reachable but no booking link exposed; platform unconfirmed — Book Tee Time link to ForeUp 23211 | Central New York region | Madison County | Source sheet verification: VERIFIED"
Oneida Community Golf Club,,Oneida,,Public,oneidagolf.com,,,no,low,Pro shop (315) 361-6111 | Central New York region | Madison County | Source sheet verification: NO_ONLINE
Seven Oaks Golf Club,,Hamilton,,Public,https://sevenoaksgolf.com/,teeitup,https://seven-oaks-golf-club.book.teeitup.golf/,yes,high,"Pro shop (315) 824-1432 | 18 holes; owned by Colgate University, open to public; Robert Trent Jones Sr. design; own-site Book link resolves to TeeItUp; coords approx to Hamilton | Central New York region | Madison County | Source sheet verification: VERIFIED"
Arrowhead Golf Course,,Kirkville,,Public,arrowheadcny.com,,,no,low,Pro shop (315) 656-7563 | Central New York region | Onondaga County | Source sheet verification: NO_ONLINE
Bellevue Country Club,,Syracuse,,Private,https://www.bellevuecc.org/,,,no,low,Pro shop (315) 446-5300 | Central New York region | Onondaga County | Source sheet verification: Private
Camillus Country Club,,Camillus,,Semi-Private,https://www.camilluscountryclub.com/,,,no,low,Pro shop (315) 672-3770 | Central New York region | Onondaga County | Source sheet verification: NO_ONLINE
Cedarvale Golf Club,,Marietta,,Public,,,,no,low,Central New York region | Onondaga County | Source sheet verification: UNVERIFIED
Drumlins Country Club (East Course),,Syracuse,,Semi-Private,https://www.drumlins.com/,chronogolf,https://www.chronogolf.com/club/drumlins-country-club,yes,high,18 holes; Syracuse University-owned; East is the championship course; official site blocked automated access (HTTP 403) so booking not confirmed — Syracuse University owned; single Chronogolf facility booking page (select course); East is the championship loop and leans members/private; private_api blocked so confirmed via Chronogolf bookable club page | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Drumlins Country Club (West Course),,Syracuse,,Semi-Private,https://www.drumlins.com/,chronogolf,https://www.chronogolf.com/club/drumlins-country-club,yes,high,18 holes (shorter loop); Syracuse University-owned; site blocked automated access (403); booking not confirmed — Syracuse University owned; West is the public loop; same Chronogolf facility booking page (select course); private_api blocked so confirmed via Chronogolf bookable club page | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Green Lakes State Park Golf Course,,Fayetteville,,Public,https://parks.ny.gov/golf-courses/,foreup,https://foreupsoftware.com/index.php/booking/19759/2446,yes,high,18 holes; NY State Park; Robert Trent Jones design; reserve link from parks.ny.gov resolves to ForeUp | Central New York region | Onondaga County | Source sheet verification: VERIFIED
LaFayette Country Club,,LaFayette,,Closed,,,,no,low,Central New York region | Onondaga County | Source sheet verification: Closed
Liverpool Golf and Public Country Club,,Liverpool,,Closed,,,,no,low,Central New York region | Onondaga County | Source sheet verification: Closed
Onondaga Golf and Country Club,,Fayetteville,,Private,https://www.onondagacc.org/,,,no,low,Central New York region | Onondaga County | Source sheet verification: Private
Orchard Valley Golf Club,,LaFayette,,Public,,quick18,https://orchard.quick18.com,yes,high,Pro shop (315) 677-3303 | 18 holes; public daily-fee on US-20; no reachable official site found; booking not verified — 18-hole public daily-fee on US-20; no reachable official site; platform unconfirmed — Management site (RJ Graham Golf) Book Tee Time link points to Orchard Vali Quick18 engine (subdomain confirmed live) | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Pompey Club,,Pompey,,Public,pompeyclub.com,,,no,low,Pro shop (315) 677-3559 | Central New York region | Onondaga County | Source sheet verification: Private
Radisson Greens Golf Course,,Baldwinsville,,Semi-Private,https://www.radissongreens.com/,chronogolf,https://www.chronogolf.com/club/radisson-greens-golf-course,yes,high,Pro shop (315) 638-0092 | 18 holes; Town of Lysander-owned semiprivate (opened 1978 RTJ Sr); site has Book a Tee Time button but booking URL not machine-readable via proxy — Town of Lysander semiprivate; own booking page radissongreens.com/online-tee-times; own domain unreachable in sandbox; confirmed via Chronogolf bookable club page | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Rogues Roost Golf Club (East Course),,Bridgeport,,Public,https://www.roguesroost.com/,teeitup,https://vip.teeitup.com/6339406/teetimes/,yes,high,18 holes; part of 36-hole East/West facility on NY-31; official site blocked automated access (403); coords approx — Course's own Online Tee Times page on TeeItUp/EZLinks (vip.teeitup.com id 6339406) covers the 36-hole facility; select East; also mirrored on GolfNow facility 8436 | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Rogues Roost Golf Club (West Course),,Bridgeport,,Public,https://www.roguesroost.com/,teeitup,https://vip.teeitup.com/6339406/teetimes/,yes,high,18 holes (shorter); part of 36-hole East/West facility; site blocked automated access (403); coords approx — Course's own Online Tee Times page on TeeItUp/EZLinks (vip.teeitup.com id 6339406) covers the 36-hole facility; select West; also mirrored on GolfNow facility 8437 | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Skaneateles Country Club,,Skaneateles,,Private,https://www.skaneatelescc.org/,,,no,low,Central New York region | Onondaga County | Source sheet verification: Private
Sunnycrest Golf Course,,Syracuse,,Municipal,,chronogolf,https://www.chronogolf.com/club/sunnycrest-golf-course,yes,high,9 holes; City of Syracuse municipal course at Sunnycrest Park; booking not verified; coords approx — City of Syracuse muni; Chronogolf bookable club page; private_api blocked so confirmed via club booking page | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Tanner Valley Golf Course,,Nedrow,,Public,,quick18,https://tannervalley.quick18.com,yes,high,Pro shop (315) 492-8113 | 18 holes; public course south of Syracuse; no reachable official site found; booking not verified; coords approx — 18-hole public; no reachable official site; platform unconfirmed — Management site (RJ Graham Golf) Book Tee Time link points to Tanner Valley Quick18 engine (subdomain confirmed live) | Central New York region | Onondaga County | Source sheet verification: VERIFIED
The Cavalry Club,,Manlius,,Private,https://thecavalryclub.com/,,,no,low,Central New York region | Onondaga County | Source sheet verification: Private
The Links at Erie Village,,East Syracuse,,Public,,teeitup,https://the-links-at-erie-village.book.teeitup.com/,yes,high,18 holes; public course in Erie Village; no reachable official site found; booking not verified; coords approx — Course's own TeeItUp booking subdomain (the-links-at-erie-village.book.teeitup.com); also mirrored on GolfNow/TeeOff facility 16452 | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Timber Banks Golf Club,,Baldwinsville,,Public,https://www.timberbanks.com/,clubprophet,https://timberbankspublic.cps.golf/onlineresweb/search-teetime,yes,high,Pro shop (315) 635-8800 | 18 holes; booking via CPS Golf (Club Prophet Systems) confirmed on official site | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Tuscarora Golf Club,,Marcellus,,Semi-Private,https://www.tuscaroragolfclub.com/,other:tee-on,,yes,high,Pro shop (315) 673-2679 | 18 holes; est 1923 privately owned; official site names Tee-On booking (course code TUGC) at tee-on.com; exact URL not opened | Central New York region | Onondaga County | Source sheet verification: VERIFIED
Vesper Hills Golf Club,,Tully,,Public,https://vesperhills.com/,,,no,low,Pro shop (315) 696-8328 | Central New York region | Onondaga County | Source sheet verification: NO_ONLINE
West Hill Golf Course,,Camillus,,Executive/Par-3,https://westhillgolf.com/,,,no,low,Pro shop (315) 672-8677 | Central New York region | Onondaga County | Source sheet verification: NO_ONLINE
Battle Island State Park Golf Course,,Fulton,,Public,https://parks.ny.gov/golf-courses/,foreup,https://foreupsoftware.com/index.php/booking/19764/2444,yes,high,18 holes; NY State Park; reserve link from parks.ny.gov resolves to ForeUp | Central New York region | Oswego County | Source sheet verification: VERIFIED
